A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,month,y
83.85569456,53.73254834,3.192031523,95.33384602,32.31603653,9.54288749,11.82923358,7.60122709,17.73606763,63.13390723,83.61949991,86.41318667,76.69136058,30.10526884,82.68862152,89.05580331,58.39491727,38.07140375,14.27367233,43.67501453,13.26397614,98.33884307,97.55199812,96.52272396,65.72376732,64.61680876,Feb,0.138854116
98.18457632,13.7849087,72.16087881,82.74544813,68.47128409,91.09847721,7.495216465,69.76100324,26.85875897,25.35211129,85.41125923,90.79709558,89.45946067,83.12833321,26.46908595,39.95940743,49.85758962,59.39782705,88.15151676,50.18103411,45.31959151,43.00908614,36.94440883,40.37180406,80.75076471,43.8983303,Jan,0.312242456
22.69776218,19.45665713,74.74771921,14.68033166,93.14220147,34.84681318,17.69158104,90.87748632,64.64072629,60.01266872,69.6783473,3.248878412,33.99885779,58.83192106,69.87929218,39.51525105,95.92046903,2.935632371,52.02939656,46.43845209,11.65753843,77.71252451,90.63930607,4.492520568,90.06436779,16.44277561,Feb,1.702523975
6.26333512,92.76594739,9.406682017,64.17569931,47.2154933,25.53504307,25.48816875,40.89106894,15.68040766,14.19674328,96.32626004,76.54760222,29.26064103,9.508614238,74.47853401,71.93705286,82.23751807,2.937925874,8.899010555,23.37393668,5.664985767,74.1778412,46.17185048,86.19574859,56.17980004,15.32820892,Feb,0.129170584
25.59953517,74.15138571,58.24930214,71.94076837,90.20483101,23.33128532,56.36751006,98.07278272,43.64759632,17.78249544,96.33395553,84.6864042,91.73835984,43.03448876,72.16269707,47.60119944,29.52246716,43.82546509,0.234702784,30.4594088,49.92826659,66.13845572,65.69378283,59.41079113,96.73200406,50.78308554,Feb,0.806297178
90.49776334,89.57599248,91.80845358,99.29355024,56.35391988,73.17594087,88.40355219,30.35811162,35.46577247,84.43495219,95.50637711,32.28455726,78.28893592,82.47966241,84.55397771,92.32563206,89.70388873,78.5427973,56.74103824,97.82079937,24.96403533,38.60716306,56.68881037,37.03996012,83.44444102,45.54414051,Mar,0.530151039
19.50754284,37.59921868,80.11774581,3.764750037,87.6488996,5.133086209,51.43692342,76.58852664,22.93318393,43.55363304,68.50576763,5.607135197,48.99813108,61.62877736,38.7355906,41.26005638,74.97278148,51.41816123,43.15748817,42.99748484,10.29973765,80.97045776,72.89092488,48.49587984,38.73998652,52.93189289,Jan,0.240868772
4.35278536,69.77847905,50.74841223,88.38503575,21.07125066,74.40222433,76.13255632,59.15784062,41.20047472,48.89181302,96.59538566,88.5189405,5.493390201,75.4639466,98.58330895,45.96955214,66.45179983,82.80473281,4.119651448,70.10706377,76.96049223,41.49823328,39.92642747,62.43894942,25.33489063,27.03061663,Apr,0.710694695
17.82616574,68.55200478,21.64712525,28.20274059,31.52382766,64.42244206,70.64546424,11.06173107,45.3437154,66.11778552,65.95916038,41.18966808,48.99121498,75.82698122,28.07215807,5.278852987,84.37680436,24.76688745,20.28979022,18.13027986,45.08065856,69.0004884,94.2012075,63.6784461,66.53314758,77.97248165,May,0.839449931
95.52107427,59.5196387,61.2809072,26.05503277,65.33891667,92.9012801,26.0184389,18.85999638,28.55192146,69.7703025,31.80272312,72.77102218,15.39522491,68.25450671,11.79511643,13.88564146,43.3813291,85.55551885,61.23469254,16.53529629,59.02667624,30.99937186,61.07139435,18.96335095,59.52033864,14.68452477,Jul,0.343646814
49.50263245,24.69349718,67.05007146,50.56935613,58.09919414,38.31119962,41.13951749,13.5597167,97.04583577,41.97687869,51.39404552,53.29810529,52.48015635,66.78084516,14.98247181,4.031933387,75.05607616,51.42048082,52.74749698,28.02400336,87.30020877,8.035989104,39.49926987,53.66555053,45.94416842,55.15331503,Jun,3.776164311
35.31596844,29.70978856,57.3801286,12.09164527,62.08894484,6.261080864,99.36739832,2.779263092,5.643430492,67.37606364,89.1572086,58.34071396,11.64040819,18.8982248,63.40960725,24.30044987,65.18182733,94.86848379,9.939727028,25.61513649,68.7035828,72.67359625,66.95343421,78.31326387,6.259019328,13.93753873,Sep,0.01951506
98.33305187,19.43041111,11.42366236,62.53183101,49.69393792,71.61009206,75.62461137,99.88075242,51.31610238,86.9389449,27.26200127,2.267970393,68.24047422,99.46417467,79.32644086,61.4461509,99.7391212,32.90048281,35.49821259,27.36410773,33.54467763,96.54567251,55.15117234,46.49984534,10.89280245,87.68316646,Aug,1.087187253
92.24554533,39.46168265,2.56168718,66.99360084,20.78495055,25.12813692,81.35139542,54.0446511,61.9191983,39.36941989,55.22490032,83.30325326,66.04474301,72.40973723,4.848395154,61.06949133,81.99326127,94.15200805,46.26782941,69.73968596,42.62309052,4.883245981,67.7980012,35.02496625,78.0964784,96.29252368,Jan,1.557700579
75.78292045,93.96501117,47.26037061,0.890465871,43.9228814,0.875342086,26.87489497,84.83263173,91.38907797,84.08055647,53.26950069,53.89376366,65.52186685,73.80855756,49.90784669,32.61503382,75.93810777,90.27618373,82.28625654,33.48003358,99.17146735,17.99369797,76.59575214,1.398558652,11.51383935,27.37891295,Dec,3.385228221
9.554231856,70.17815705,84.13679575,10.41244522,82.58810263,20.01663051,61.17192615,86.34615116,32.01772198,7.464313262,69.85371842,99.16041063,57.38996989,57.81775954,23.04571204,60.25841739,30.68905072,92.26724478,73.03584138,41.18562288,30.28255748,65.27188623,82.21192946,5.792248685,6.835431525,22.41771219,Nov,0.449993285
82.31972415,13.51173315,30.80592831,18.44012116,7.573702114,18.76899592,92.78868218,47.33229463,69.43361179,44.3917348,91.93589175,16.57028164,25.90190732,33.7459027,10.74043976,12.74549434,14.95793462,77.26375536,64.67809342,15.99655983,74.32576611,56.34128734,67.35791228,48.5385457,94.55054108,59.82173896,Oct,1.945312614
85.0348183,65.01150238,43.98783831,41.5062732,94.66518023,81.77876409,65.79661977,54.00653,29.78299846,8.542647237,4.765550343,54.8023042,87.98953919,46.15570251,60.08535672,82.9768673,44.63929133,4.498136212,88.03043282,4.550399345,58.74931404,10.47185838,6.471842935,96.20303416,8.288558801,13.3163019,Feb,0.384015058
69.77756662,40.47009406,95.86534812,93.27032185,20.27379683,95.78094611,52.94652899,29.01442121,2.218067195,53.0949136,76.92389937,41.27171425,54.44925211,50.56719239,66.83081997,80.29648856,66.24478479,58.30010554,34.08617274,47.16437955,10.30308657,31.26022967,33.49292397,26.76668205,91.90815391,23.12728216,Jan,0.018766274
91.47517615,32.25055433,0.679063159,18.29251306,62.05455654,41.71577378,55.30420471,21.97121786,13.69684561,92.22081312,63.85798991,55.55877357,0.891977974,32.26643316,2.121559885,9.519391325,55.39600947,67.56204698,57.60315613,50.04955764,45.00769298,94.02413292,86.36620302,17.56138617,17.87985108,41.49145522,Apr,0.088082908
45.0723409,42.38028162,25.31050314,5.607017639,94.4735105,65.5825343,23.68950358,87.01180123,45.39715766,37.15534481,31.73511177,65.57977288,81.68903256,15.58275139,45.82729578,4.355087934,55.21264876,72.38536839,4.523465911,94.73354795,48.44280624,10.42481087,68.11442764,66.76235027,50.8755835,91.3251822,Sep,0.858940366
59.47052292,90.32512928,45.30260553,69.27592133,55.89713916,27.54010039,87.28333117,36.45436373,42.25731668,34.25354951,47.04488725,92.20130318,9.507169526,8.308699137,55.50586348,9.489141452,92.51452703,77.14854609,85.08845433,95.66851825,27.50456201,35.44827984,14.22289073,3.870406394,45.0794456,12.89032535,Aug,0.74327366
9.835835592,24.68377785,47.84477341,32.47508968,28.7078484,5.876096881,18.86294544,83.27187877,31.89955537,6.043534431,44.55912961,94.77162911,15.41859826,99.6102055,82.33689952,20.82639262,61.56946318,25.43741315,19.57927143,31.30479649,42.81554742,4.082028289,99.32973846,16.82115986,99.00539361,38.80033867,Jan,0.436950972
20.42311896,33.66062522,20.730123,82.79163758,76.03382324,12.48276772,10.83334552,99.88665695,62.21645503,94.26241341,47.65387275,64.27581723,11.03971706,84.99587018,61.4435955,45.66873652,62.88631296,69.49872419,48.41884046,34.22309037,81.17730535,58.91363259,85.45246804,46.90784472,4.611964482,86.7523396,Nov,1.585053033
32.30960097,14.88613903,23.02468194,51.49633882,62.4429519,64.06633455,23.67738691,38.4159453,71.95690573,4.431211711,41.96866187,37.1024801,85.2127016,72.61313803,90.00112217,59.31097224,22.86049722,42.18631733,56.70699687,32.61763624,77.88119065,88.70227527,58.24012941,85.36811183,97.18628553,4.176013469,Jan,2.085620524
3.166823217,60.25965003,10.38669641,74.95159712,17.23469735,14.75493921,66.51374767,47.60438639,23.76566358,48.52147737,34.21611408,72.93278591,99.70218905,57.16837445,57.0410257,53.68732621,67.49070159,44.47819292,1.068893586,26.02070775,84.11394188,79.79287211,30.41133557,89.43095057,35.97896688,99.95983719,Dec,0.252455952
93.29412968,50.09668636,36.21887129,43.7119477,91.27421154,87.03165249,1.391760096,26.84688477,97.11011915,79.84046812,32.65797674,55.73431413,89.30364577,4.985181247,4.976224724,46.70294468,89.1642809,42.38563163,89.51794755,66.72716395,98.20469466,4.451182026,42.69607605,70.1979107,72.19649425,2.412441457,Jul,3.790223499
75.35530883,97.98084043,42.09924444,5.526591781,46.2736427,88.36851002,22.58776089,11.08666432,82.97603886,20.11340061,10.22103261,72.05483124,33.65368426,43.82167722,34.4917477,63.8059302,79.93078852,69.47545801,63.12036169,53.01629701,34.44594941,33.99866113,44.3540698,70.37311374,31.61364158,57.53291523,Jun,2.776931377
53.87615833,85.76115203,26.5475331,98.12022821,87.1127278,11.61580114,62.01131313,15.35837231,26.69654195,13.40853126,20.87339617,61.35696115,92.20727391,38.48005658,23.28742851,61.74698678,2.13600068,0.817881529,41.8784284,54.59003085,4.174561506,3.224115781,61.6164819,56.59740369,41.34455102,16.39911968,Jan,0.306841883
43.68149492,64.36414966,18.11973823,5.541051841,14.87436602,48.58362052,42.13655412,83.64215121,88.60638473,60.42271309,78.44106353,42.61236354,18.09176321,81.77154179,96.9281698,36.53041959,77.53851061,9.258030242,5.608410863,71.716406,42.82147524,77.08627772,42.1576896,2.807370024,50.56787765,60.56153092,Jul,3.178402041
32.50376584,7.564519558,73.21753557,34.34735379,32.51746812,4.818959565,11.75993299,1.168330931,2.269401038,41.33265371,55.54295704,49.3215819,8.165670684,49.66598136,99.13026762,74.92519769,32.60922732,12.83403547,40.34764746,71.32413987,49.78659143,48.46020602,81.42729707,13.56049918,63.89208623,31.88779038,Aug,0.003923476
60.40129755,37.33930657,79.85129534,60.69026255,29.92890217,42.64487346,18.83851605,91.96251355,99.98942552,75.17853906,79.66530562,55.08849413,34.29549213,55.81475494,92.92205771,42.66802267,68.79444868,25.58817972,95.80922307,12.57210098,26.11100467,36.94610238,79.90063439,89.01497901,75.64648841,99.32008663,Sep,4.034210702
99.96604084,12.85476577,36.45250644,7.282555007,93.84447243,72.82949528,96.58605496,86.35817061,52.08308659,94.97988147,98.46187886,19.12865766,10.01139512,29.67146842,65.93068159,74.87702392,72.32661118,19.87477743,6.71595092,51.57174241,92.26703935,32.49830035,47.14704891,94.48100821,26.23170107,27.9737452,May,1.113537568
62.77046937,55.02012753,45.31337987,21.26947553,72.81897205,84.07503717,23.56187188,50.01182707,94.3949758,35.17962553,85.01559646,79.74654378,59.13082827,98.42740063,42.65727155,60.09032164,43.8268012,45.59377086,5.185905868,19.00643172,7.218990856,42.03399396,53.26950287,13.92119722,74.77761674,63.91747227,Mar,3.590172156
97.51802753,8.283602201,32.23840606,45.82580029,70.34315184,80.28655889,28.27099817,13.06866276,96.92975683,61.09292413,52.52154421,37.84031981,30.26117706,62.23958018,7.208076232,8.889221773,39.0097356,82.38324503,5.195981864,35.96619774,78.22459666,54.16541589,66.5133544,1.04168567,59.8851065,39.09215907,Jan,3.763728423
38.60578337,35.10516169,86.69011465,84.97371832,35.46747766,35.82374153,25.5264965,20.82314372,81.34755715,25.75890886,18.98628557,60.87545066,58.67431352,27.51135831,63.48105991,29.43944811,77.54742655,12.19220549,34.14541517,75.13410661,63.52233735,20.87065831,84.39486529,28.56982973,87.66426636,13.12326781,Aug,2.660237997
67.22160297,38.92924049,7.441688579,43.81750613,10.85276637,79.09993024,96.16998527,75.52873294,21.38438472,15.34997198,88.46303323,65.48170788,69.11076024,62.03431006,59.50189407,12.73212784,92.51684557,70.77253219,5.893571467,91.22562592,24.29285368,79.41776936,20.43553757,18.60689142,18.79158828,20.8912229,Sep,0.213361232
86.07797927,88.12311103,16.50174297,98.30444458,93.45032549,35.79272525,96.00718672,32.53014667,24.18052962,78.39070797,79.99696724,4.700349925,43.29635645,42.48514246,37.06989189,61.6984477,79.3556177,62.88364215,55.53170069,35.36237145,31.98596462,7.229156566,22.52629259,76.89624115,39.44512236,30.20221399,Mar,0.261262871
88.54904974,94.58306781,77.1947662,46.19446988,17.82040216,71.5546781,56.28737077,2.658523055,14.14613672,54.05968292,83.39781417,9.932445743,36.21048754,71.66323205,31.91649505,57.01581497,23.11340106,49.53127401,58.09685449,53.94077177,11.94446229,64.44225316,90.75197255,34.88214995,42.66880083,46.64226281,Aug,0.099759444
