A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,month,y
91.85125043,31.86144458,59.03740953,95.53761117,94.2340118,16.06363935,24.31947174,88.23425052,25.02290137,6.836331622,47.93388209,18.08142648,77.09267021,55.38359108,0.293288175,8.189191585,69.0969434,98.97420963,44.60357708,13.4352553,13.92938219,44.2434779,4.68652758,88.79729458,52.20821441,77.8027422,Jul,3.139779277
96.1515254,18.90430943,80.05966349,23.9632294,12.09585058,8.75046964,7.254525275,5.102385974,3.838049898,20.13020463,57.61515856,8.413871304,90.37954198,10.2682217,51.37600128,82.45310431,28.30905637,81.36367502,98.47958616,90.83982699,99.41856123,91.05218314,66.03648939,32.17515549,26.57552841,57.35199261,Feb,0.0318204
9.056764316,23.0886241,44.66114049,20.4462203,9.454008352,54.13417024,80.42510071,2.413665052,16.12174073,17.41305955,98.31960338,39.4915008,46.08303082,72.61751791,29.3979105,12.70819881,56.85966483,67.41090525,89.4874724,67.88058888,7.370692018,95.2473198,71.44195113,61.28130157,77.76902996,46.49446689,Jun,0.028269195
67.04195227,60.80696823,91.17875465,10.43779097,81.4403235,19.16784017,29.15441994,87.65751238,19.34413179,60.90148821,15.59574389,16.82176997,57.78833172,3.097142442,41.37912483,59.30564618,5.054270811,96.06953784,81.90981398,67.65676302,46.32391242,68.4597543,25.82490481,46.55696143,82.00922232,48.89115127,Feb,3.095690507
1.880274986,31.51505819,84.09904996,34.4261784,99.71826575,66.18756327,47.11069432,36.98226903,98.61233942,47.01850442,56.99153637,59.99948376,2.733167603,44.92097214,94.76397723,3.854091138,89.85809105,43.06350945,37.91408035,14.07721836,0.732316064,62.96280228,61.68567094,69.5580102,20.74925183,35.43336829,Jul,0.561584552
90.61381629,90.28478862,74.98289866,23.18134165,13.33089084,77.1345049,77.28936166,82.17254334,15.82407075,26.23567627,11.76584462,3.34680283,26.60679943,58.26769919,93.79100271,83.01713678,6.868260427,17.87056228,6.080481218,51.89065889,30.21310922,24.82534552,50.66167693,67.58484559,30.12694933,19.26444039,Nov,2.742240323
32.26190294,86.52416423,33.0797369,62.53038183,10.68377051,61.72523742,45.77363493,33.68770622,42.62044005,36.33381836,41.36902405,97.73900922,38.33951278,47.77315359,86.02908181,93.15234902,42.75771193,94.82489689,48.55922649,28.28409239,31.30020121,63.74150232,74.78169377,9.136308913,56.14728532,10.72323273,May,0.474129091
2.20063403,80.35551484,90.94509951,51.09652172,80.82853997,3.780256777,28.68840503,52.23735757,58.59604761,42.11492809,37.17948,86.46358308,17.42433399,14.22252866,23.43745814,30.6856159,45.3972153,85.61231058,68.47567026,32.81144153,44.70463357,51.44174067,40.09411308,90.89416288,91.59707151,96.59078203,Jan,1.100543259
16.10257523,79.38514983,61.34346309,96.77711309,54.84702467,0.917233501,97.30942409,8.237127839,84.74404955,13.16295586,23.56406255,27.38407853,63.355012,47.69982516,38.86114258,93.59488233,89.89522178,61.94549033,74.32994234,65.09914631,10.72818269,4.32242953,72.33202836,98.08818291,47.82951216,37.93235307,Jan,0.059553452
8.218811867,95.22264141,99.18793362,36.16735047,64.91975269,97.99321253,25.21746482,0.281064915,66.01960091,32.43448607,33.03257023,61.59449518,6.832422759,34.9914105,7.884824852,16.21378966,2.820709348,51.63295382,95.23113611,59.40256076,92.8712709,3.221154956,23.57654099,9.952891309,18.32502138,97.22123464,Jun,0.009240601
96.82951607,65.35514428,83.68691436,25.77626646,90.53435379,13.52780142,49.44640079,26.0551915,63.26684467,72.19287798,32.61054441,37.79276063,93.24263183,24.39807286,77.07965756,34.61283441,50.37391129,98.40998761,37.75893042,6.311457452,16.90524355,40.57092729,46.45827243,44.48093879,24.73390433,68.40769574,Dec,0.305749025
48.06679829,7.780724758,29.70368105,74.69448508,44.93066704,46.78260742,12.48235841,55.30876351,56.37583079,64.5099442,53.61963035,59.17189037,41.67433949,88.3377604,74.02714835,1.42677939,89.10899384,55.24665451,54.37519356,44.19308353,92.86296684,16.18105563,89.46889713,86.10390758,99.99581008,60.60291209,Jul,1.236981796
37.09566473,51.15330029,70.24959668,64.06645604,89.19486806,45.71336308,29.73397293,54.05542718,13.17078255,59.24857648,24.20499573,96.00835635,61.735008,54.12051222,78.59832615,13.0228957,57.07205742,76.44942356,15.3392716,18.12441333,94.41150183,71.12983607,46.25246024,11.2909864,7.334984025,61.89550119,Mar,1.185135008
45.8268726,80.84958332,10.99340216,61.74742403,59.61943738,48.48733144,84.2824191,91.01200257,74.91512996,40.905404,59.71419868,5.330197886,2.466694473,35.21185708,49.72903538,97.11363407,46.95328501,61.58088081,22.9601864,22.02858987,99.36117072,21.69524711,98.515505,62.76433537,36.3229155,83.02242715,Mar,3.347723945
43.05923702,44.42214221,39.63374918,17.00812906,68.53501989,29.79763733,51.12166368,43.53478591,83.27459428,4.903778486,82.99652936,51.62144508,93.0826522,8.46504953,10.33690484,76.53983677,50.57907403,86.5231716,89.02939672,22.41857303,8.313829724,57.67105341,49.29876984,59.22859859,55.64345775,33.17985244,Aug,0.78205938
10.20089701,24.0088305,29.19315073,53.49179882,85.005197,67.74399855,17.63035835,8.363003024,12.92849274,23.95548325,82.68481146,82.72756325,8.680009905,72.42363184,25.32816424,54.5820793,43.37363135,92.54300011,22.49777709,26.30822383,42.1475439,52.99725523,17.69393413,71.34855244,46.93375602,40.35092296,Sept,0.035305215
36.83892731,91.19753755,35.49998892,17.1034232,91.41174058,97.47134997,81.5252424,0.394982582,43.81353162,54.7981238,71.93112148,57.46075106,61.52038765,84.61791138,5.870778756,74.59357633,71.79961927,5.727198037,95.52667497,46.93979676,9.192472226,79.49834486,75.81611557,90.70789392,6.758315906,23.90361876,Apr,0.031887763
83.08524674,36.0584975,76.48677155,99.20225626,88.16214073,33.27493859,19.5796252,65.44361658,63.47720719,20.94843575,68.45962784,4.369012535,83.24482467,99.78423164,85.38927457,53.59847881,47.46631214,41.73686947,29.18213052,91.89658833,34.60392994,90.23307071,92.3904674,10.02292911,76.77646881,2.715203119,Jun,1.735637717
3.912131256,42.73579577,84.25281597,30.97010322,52.82982487,0.870876626,71.74146145,2.547694644,16.26688895,37.74325096,5.296178129,14.22564995,48.47117677,10.39219223,51.29214534,65.67072753,1.298634725,98.79371152,26.8334668,13.76003506,96.65918946,48.90269431,87.03469747,78.04279956,27.70156637,74.94720704,Feb,0.024901164
99.37045816,21.2956668,49.91327323,62.99363124,21.36096154,84.36252195,0.408794125,63.24434889,73.9791084,0.649093388,38.98698131,15.49835536,61.09727899,65.57936077,36.66975613,13.5860625,66.37437938,55.7474356,93.78204551,12.64778727,52.63702677,51.47261986,36.58481528,55.48977225,75.2848289,27.47599272,Jun,1.619935797
80.11510134,48.57569096,85.590742,36.19544984,18.76821053,15.52891606,53.76907724,91.9589783,87.67631401,41.03190796,82.55471822,68.19042107,71.7839236,64.20597371,9.000737106,64.3295341,87.27275051,34.47370384,28.47619805,26.78453952,17.66992504,52.27584081,17.90474728,44.67263063,92.39929209,0.054792327,Oct,3.41473522
66.77385508,42.12858142,90.08617424,18.25262881,4.32261878,37.33459697,69.09572352,64.21903305,0.615696716,19.19455016,78.9937448,62.64196361,87.14005823,64.95622781,21.51456566,26.64423492,83.43108873,2.040540976,13.51159919,75.80318644,84.05291981,82.36535762,23.30219364,2.513781568,33.40433082,57.95952253,Oct,1.68371717
93.15522323,29.84428021,53.07343891,10.74426849,50.67903637,28.58260793,34.29523756,49.23232633,56.38834186,71.44400045,65.85802329,51.54791198,30.94242764,7.455617649,94.68619154,51.36505322,5.667328161,91.06164724,70.01202562,10.63321696,1.629629716,67.86104659,41.31565701,22.31446866,94.38521667,36.25884228,Aug,0.998448398
22.07546508,90.96097679,4.567165094,81.68333259,23.73639228,91.91701606,44.73244066,9.203470374,0.207082437,40.50064143,83.59632884,18.29199637,66.76464906,78.58954088,34.0599272,57.62802924,99.85325176,9.489810618,8.199019702,33.97521446,94.07294568,71.40575602,65.97301449,17.01713356,7.307302658,65.39673309,Nov,0.051716372
7.525966241,41.6209132,9.433539833,6.638146977,95.92375314,16.05342395,83.40728445,83.2518334,85.72075479,19.98350157,61.75738973,6.55052526,13.23054284,41.67346525,76.47733516,5.009339827,68.62083926,8.859689362,35.99282195,83.99167255,63.21089232,38.7651334,32.32872974,59.38077746,49.56260665,31.51608031,Dec,2.798874484
53.14470246,6.791819118,88.05926866,20.43790154,61.23963494,33.89661686,10.86459357,30.51906066,15.4176944,26.1376438,99.36714594,5.133686902,24.04012747,80.27326077,89.23540242,42.30897569,53.75115263,87.59297219,88.07701073,13.24904062,74.93295836,88.36460406,11.85777731,33.97054342,63.19487765,86.62456806,Sept,0.386453544
23.7003677,73.60060529,86.86726371,18.41923117,72.8133606,63.62040523,93.30430281,22.08433106,11.10195167,80.07285234,99.658267,56.49109267,56.9483416,11.61670086,9.455976696,38.12837092,37.15432891,3.711570272,81.31258914,18.51134616,83.46702761,35.60110349,50.19034841,22.07834673,84.71282692,14.10623254,Sept,0.227818436
22.46046866,23.71910047,48.33986744,94.4773671,78.00389258,40.14072956,69.17765327,92.87228837,24.59680029,26.09852516,58.36637442,63.51503521,19.96487399,74.70606764,83.37141104,33.34345105,15.92943733,14.46869246,88.40409457,31.98464808,81.33362864,58.04283203,92.89118214,17.35906721,15.10838725,67.91475887,Jan,3.475350168
52.20361692,67.30873088,88.88891015,51.83522684,29.70346081,90.08902597,48.92513384,77.91961766,4.799040183,79.55321476,7.245280677,51.05940147,98.99010436,12.03450297,64.60447629,51.19260993,96.3960307,15.86203726,60.81576275,73.96931866,1.607655196,18.73675258,46.10781005,90.16350262,44.74937439,50.73844216,Nov,2.45370499
45.72387721,70.76054592,90.33356126,2.44765983,31.2462921,88.44769751,71.8661032,38.07866363,78.90349293,39.00654072,44.6768209,68.7138973,3.614494073,94.95567178,29.25345027,44.545081,97.19524913,52.32533563,71.29643169,93.73545679,12.21357546,65.98288274,92.20230396,79.4320102,41.60547945,31.46315154,Sept,0.610698456
81.55944431,52.87419689,49.42959768,83.03137679,48.2589687,16.90129568,53.50131125,98.27008719,73.69963685,20.75987732,9.594856571,88.15349339,11.68511665,47.84406261,90.70124227,7.032315244,80.00299329,90.36868386,24.99884388,68.63953452,97.84530381,6.656927827,72.91035872,65.77370146,60.69355842,25.78531941,Aug,3.895166297
86.9803483,23.82657865,83.35444714,2.737394769,21.37266236,8.567645129,42.10785444,18.81502827,54.61884306,45.10775393,83.40073114,0.110073229,35.56784123,99.87589973,82.72993417,0.111819927,42.83212952,37.88412622,51.58107728,60.82938092,39.08332602,21.88678489,40.19136823,32.22959004,45.26883275,92.68540808,Jan,0.171630541
52.0124249,24.10125015,6.77795056,75.40683427,9.346063009,61.20964313,4.724165323,56.53896174,45.40542111,49.03275351,42.24116584,2.757013729,63.14688627,91.2894257,60.41590443,13.04974589,61.85738907,81.93838757,47.41790459,13.38280387,1.157539879,32.92532401,14.80558487,79.13085646,39.83929086,99.11087215,Apr,1.290481412
96.90768432,24.47569746,48.18653876,28.22382735,88.16751259,73.44682491,20.87840423,84.01152108,42.27699142,47.91398963,2.454708561,86.0406434,95.62747692,44.03394861,39.07461873,40.00365075,44.85319899,96.84884953,4.76134583,48.91134049,31.26605725,60.71176885,57.3676889,92.52862182,3.38534442,54.93247364,Jul,2.848819328
4.62786428,21.27988353,89.1156346,79.86976509,53.50025885,88.93319751,91.69477069,92.52810157,82.68414742,64.70213561,18.05680491,53.15545371,98.83148419,84.14980446,6.66689942,75.80173423,8.617040279,32.55881841,18.3298423,61.3128389,9.051400985,50.35693562,51.33949799,37.23366107,82.88568685,18.89344471,Feb,3.453013836
1.800417183,84.53690183,11.62302569,54.17615272,59.95636329,43.43609566,45.96346906,73.4297687,18.68638841,37.28313768,4.83526823,87.30687872,96.19732991,78.81800705,60.17834028,29.33825088,93.12001012,92.65622532,82.13695529,22.31992824,33.72930861,92.61886611,84.21961203,54.23577758,92.36777849,63.99738503,Oct,2.170921496
69.81411177,65.52171748,80.03910997,38.03319677,35.04209405,25.63270327,81.13087601,55.24167661,10.32091131,48.52289617,76.85208041,46.07637978,86.95811104,9.314262707,34.29823893,44.86565668,13.20692182,72.1709486,56.20354133,65.57206769,70.33081415,38.20846208,16.51211412,13.99571251,85.52755716,30.87022826,Oct,1.258959219
17.72863232,90.45649867,43.28220792,36.26223918,11.11389834,54.16674454,82.87919903,86.98141691,86.33610475,56.40533113,90.24619555,7.972581076,15.89643151,46.55045848,23.8343604,8.039419727,85.40676606,82.5044356,96.66065588,1.017822367,6.488221484,60.89794992,75.38586281,10.57304974,35.92846241,13.89098626,Oct,3.054716242
25.83799504,19.85096844,84.50732596,31.13630956,60.07890232,61.24446682,87.29293605,8.673093972,1.386970263,45.09268596,69.36659973,16.95495339,9.810850923,92.43947413,66.23092084,25.13616727,36.69512382,15.24660727,71.42757051,17.52483365,18.37126333,54.58841582,48.12663186,76.93297397,13.79934502,53.1632407,Dec,0.061444503
87.81968895,67.78230733,10.6861027,39.80868626,8.530863913,7.674746938,15.34106472,0.858130634,71.57176663,93.94119546,24.5314196,4.050852498,79.90484873,98.4687659,21.73134069,13.23340812,25.45044474,95.89942241,66.24641761,98.31903248,7.639286632,91.80048514,60.5707817,23.0823187,23.05068069,97.26872273,Jul,0.022460812
10.11595597,30.74676771,52.49267548,64.04789292,80.09169578,23.79028158,49.92331007,19.99696049,15.04453374,54.52035085,93.62461003,85.09890416,59.90515074,58.36497349,33.16819278,30.91877779,51.38604585,85.98827834,48.9620029,64.79921127,75.83664541,68.08004398,46.52770218,54.47944646,2.868200094,12.29839958,Jan,0.176951556
61.93133127,84.73594733,49.31495553,74.65051729,47.54718705,90.93453079,60.17796356,83.22600409,77.6795332,92.29771859,46.19221326,88.12940534,98.36127574,18.12544795,28.03492961,76.15237269,87.11091105,41.27906609,59.15727234,98.65754699,79.17715291,61.91557462,83.39021733,45.8966421,68.77834598,2.718734174,Nov,2.801066758
50.94452703,16.29348342,46.99222021,29.05250005,19.21922231,78.76467409,78.42036393,73.25924387,60.21078326,93.62709575,21.67939668,25.56255282,72.36295566,74.49617057,48.08467728,38.85204564,85.89601622,53.07328739,16.063734,36.00399744,63.53256535,39.85237392,53.75541652,63.09393141,88.74747189,63.17187886,Dec,2.18048174
84.07804054,20.82947386,79.99932047,98.49441004,11.61306804,28.61555507,22.38538239,24.40531555,66.94215479,53.90755053,89.55782771,25.22025616,62.02680603,22.73866822,34.97379023,34.64147,62.61540025,44.13888584,32.67994446,52.61893616,50.07822218,76.68679517,19.87401388,58.40635476,78.9513904,82.43558085,May,0.261778994
97.57239798,50.01646109,25.55652973,14.60366199,91.50233613,10.48407717,71.48774444,31.26866989,77.67159955,4.992380887,79.80306865,26.24699845,34.84350894,30.49123775,42.35282585,79.78551774,15.0493465,55.41952597,22.97304298,75.74291382,49.61876053,55.45043596,17.91019368,48.01613549,11.47505,35.88940323,Feb,0.43205269
20.6155615,51.51890404,6.206893403,94.81459806,37.72070394,70.20860174,5.750665034,84.74908851,68.53916319,59.33943749,72.10187775,74.6213038,98.91081762,72.1782518,12.73064878,50.18999743,32.16281063,73.4892418,44.71720074,91.33071743,42.69867538,96.19608708,61.91133722,91.98737485,17.29253891,44.70450574,Jan,2.878811513
58.44118672,20.79059299,11.94301481,24.55605905,20.85043732,58.99459593,24.18652128,0.039611636,78.54605643,64.1183466,45.24795418,15.3147678,78.00966599,21.01841421,58.29487275,7.600045983,3.875651022,92.05434991,38.79350381,23.56891501,99.4932564,25.17202973,28.43344671,44.84747912,43.52073545,89.59541645,Sept,0.018944821
